city,company,jobtitle,jobkey,description,url,expired
Portland,Portland General Electric,Analyst II  Corporate Finance,c55c631018b61a19,Financial Operations (25%). Develop dashboards in PGE's financial system to support financial monitoring PGE-wide....,http://www.indeed.com/viewjob?jk=c55c631018b61a19&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,Hanna Andersson,Corporate - Financial Analyst,b66e340524e61ba2,Financial Forecasting and Analysis Assist in preparation monthly financial forecasts for both the Income Statement and Balance Sheet....,http://www.indeed.com/viewjob?jk=b66e340524e61ba2&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,Hanna Andersson,Corporate - Financial Reporting Analyst,fd40f229b3db18e2,The Financial Reporting Analysts primary responsibility is reporting accurate financial reports on a timely basis to both internal and external customers....,http://www.indeed.com/viewjob?jk=fd40f229b3db18e2&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,Oregon Health & Science University,Financial Analyst 1 - Sponsored Projects Financial Analyst,1858c6b6c927f566,The Financial Analyst 1 is the first level of a three level series. Expertise in OHSU financial systems (Oracle| Discoverer| Rubix| Cognos)....,http://www.indeed.com/viewjob?jk=1858c6b6c927f566&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,Oregon Health & Science University,Financial Analyst 2,24dc47e8a6f403c6,Demonstrated ability to perform financial analysis and forecasting| to develop complex financial models in electronic spreadsheets| and to present financial...,http://www.indeed.com/viewjob?jk=24dc47e8a6f403c6&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,NIKE INC,Strategic Planning Analyst,ff356ee99d8efb0c,Create financial models and develop action plans to galvanize our teams. Demonstrated ability to complete quantitative and qualitative analysis and financial...,http://www.indeed.com/viewjob?jk=ff356ee99d8efb0c&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,NIKE INC,Strategic Planning Analyst - Global Strategic Planning,d849631d6823c51d,Demonstrated ability to complete quantitative and qualitative analysis and build financial models. As an Analyst in Global Strategic Planning| you'll assist in...,http://www.indeed.com/viewjob?jk=d849631d6823c51d&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,adidas,Analyst Global Team Services,aaf0b10851e79306,Reporting| database management| sales analysis| financial analysis| retail analysis| demand planning. Familiarity with SAP is preferred....,http://www.indeed.com/viewjob?jk=aaf0b10851e79306&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,Gerding Edlen,Financial Analyst,34c5c6e76d12fa4c,Perform complex financial analyses using Excel financial models including multiple financing sources and multi-tiered cash flow waterfalls....,http://www.indeed.com/viewjob?jk=34c5c6e76d12fa4c&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,Umpqua Bank,Financial Analyst - Portland,6ddb7c778c007c85,6 months - 2 years of relevant financial and/or mathematical data experience applied to budget preparation| financial analysis| and cost control or evaluation....,http://www.indeed.com/viewjob?jk=6ddb7c778c007c85&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Hillsboro,Intel,2018 Financial Analyst- Undergraduate,d411fa2df4227d64,Financial statement analysis. As a Financial Analyst at Intel| you will utilize and apply advanced financial modeling| accounting| business and risk management...,http://www.indeed.com/viewjob?jk=d411fa2df4227d64&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,Vacasa,Analyst: Portfolio Management - Portland  OR,1014f329bc2f2581,Maintain and enhance existing financial models. We are looking for an Analyst to help us support our substantive growth....,http://www.indeed.com/viewjob?jk=1014f329bc2f2581&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,Oregon Health & Science University,Financial Analyst 1 / Clinical Research Financial Analyst,f45c507426bf31b9,The Financial Analyst 1 is the first level of a three level series. Expertise in OHSU financial systems....,http://www.indeed.com/viewjob?jk=f45c507426bf31b9&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,Moda Health,Financial Analyst,f2bde9ae832d5ac5,Moda is currently seeking a Financial Analyst in our Finance Department. Using professional-skepticism| objectively analyze staffing models and ratios developed...,http://www.indeed.com/viewjob?jk=f2bde9ae832d5ac5&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,Puppet,Financial Analyst,483ddbb9c5de1776,The Financial Analyst will have opportunities to participate in the following areas:. Analysis and financial modelling....,http://www.indeed.com/viewjob?jk=483ddbb9c5de1776&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,Adventist Medical Center-Portland (HOSPITAL),Financial Analyst,ab74285325044ff3,We are looking to hire a Financial Analyst for our Financial Management team. Bachelors Degree Required....,http://www.indeed.com/viewjob?jk=ab74285325044ff3&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,David Weekley Homes,Financial Analyst,88f839031c56fb4d,David Weekley Homes is looking for a Land Financial Analyst to join our Portland team. Proficient in interpreting and analyzing financial reports....,http://www.indeed.com/viewjob?jk=88f839031c56fb4d&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,Dr. Martens AirWair USA,FP&A Associate Analyst,6489e054ab18875a,Updating and maintaining financial forecast &amp; budget templates. You have a background in accounting or finance| either through past work or your education....,http://www.indeed.com/viewjob?jk=6489e054ab18875a&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,Epiq Systems  Inc.,Financial Analyst,3e85c040a05a94b5,Provides assistance and performs special projects and duties as assigned by the Senior Financial Analyst and/or Disbursement Team manager....,http://www.indeed.com/viewjob?jk=3e85c040a05a94b5&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Wilsonville,Oregon Child Development Coalition  Inc.,Financial Analyst I,f3c82683c5440893,Resolving financial discrepancies. Preparing quarterly/monthly financial statements. Provide support and technical assistance to county level management and...,http://www.indeed.com/viewjob?jk=f3c82683c5440893&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,State of Oregon,Fiscal Analyst 2 (Budget Analyst),ec34f18d3a60cb0c,Eligible veterans who meet the qualifications will be given veterans' preference. Serves as primary information resource to Division Administrator| and Managers...,http://www.indeed.com/viewjob?jk=ec34f18d3a60cb0c&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,Columbia Steel Casting Co.  Inc.,Financial Accounting and Cost Analyst,9a86228ced9d541b,We have an exciting opportunity for a Financial Accounting and Cost Analyst. At least 3 to 5 years' experience in manufacturing / cost accounting / cost...,http://www.indeed.com/viewjob?jk=9a86228ced9d541b&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,RVK,Investment Analyst (11001),7d414dfda7cba0ab,Basic grasp of financial concepts| terms| and benchmarks. The Investment Analyst provides critical support to RVK’s consulting team....,http://www.indeed.com/viewjob?jk=7d414dfda7cba0ab&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,Ardon,Financial Account Analyst,e8ec3814bc28ed04,As the Financial Analyst you will work with many areas of our business| including pharmacists| data analysts| and many other members of the operational team....,http://www.indeed.com/viewjob?jk=e8ec3814bc28ed04&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,ZoomCare,Financial Planning Analyst,c18b15ebf2a1426d,We’re hiring an experienced Financial Planning Analyst! Supports and develops financial models for the Senior Business leaders/executives to use in evaluating...,http://www.indeed.com/viewjob?jk=c18b15ebf2a1426d&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqapafslcus,false
Portland,Port of Portland,Senior Financial Analyst III or II,ef6b9332ce512d5c,Advanced knowledge of financial analysis and forecasting methodologies| financial modeling| financial and accounting systems is required....,http://www.indeed.com/viewjob?jk=ef6b9332ce512d5c&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,Fred Meyer and Littman Jewelers,Financial Analyst - Jewelry,3570720cb4bb6016,Data Scientist| database| programming| financial| analyst| jewelry. BA/BS in business accounting or finance plus two years' financial analyst experience;...,http://www.indeed.com/viewjob?jk=3570720cb4bb6016&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,Northwest Permanente  P.C.,Financial Analyst II,b071cb2e5a5bfc3a,Northwest Permanente (NWP) is seeking a Financial Analyst II to join our Accounting/Finance department. General application of financial analysis concepts and...,http://www.indeed.com/viewjob?jk=b071cb2e5a5bfc3a&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,NIKE INC,Business Reporting Financial Analyst - Air Manufacturing Innovation,d977e99ba8a9b613,Financial planning and reporting. Strong Excel financial modeling capabilities. Business Reporting Analyst - Air Manufacturing Innovation....,http://www.indeed.com/viewjob?jk=d977e99ba8a9b613&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,Berkadia,Real Estate Analyst,86c47f4b5ea9d218,Perform financial cash flow| cost report analysis; Bachelor’s degree required; At least 2 years of professional experience in an Analyst capacity| preferably in...,http://www.indeed.com/viewjob?jk=86c47f4b5ea9d218&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,Geffen Mesher & Company,Analyst  Business Valuation,0635e0e887de4f65,The financial analyst position is both communication and analytically intensive. The successful candidate should have a strong financial background| a bachelor...,http://www.indeed.com/viewjob?jk=0635e0e887de4f65&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,Columbia Sportswear,Finance Business Lead - Retail,6b9cc03038e2e9b4,Regularly communicate project plans| activities| scope and scope changes| resource needs| issues| key decisions and status to Finance/Accounting stakeholders...,http://www.indeed.com/viewjob?jk=6b9cc03038e2e9b4&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,HFF  L.P.,INVESTMENT ADVISORY - ANALYST,c3207cd476fb5aeb,1-3 years of experience in a financial analysis environment; Bachelor’s Degree in Real Estate| Finance| Accounting| or related discipline or an equivalent...,http://www.indeed.com/viewjob?jk=c3207cd476fb5aeb&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,Run AMZ,Business Analyst,828b20a15d75e2bd,The *Business Analyst*. Be effective at working with large sets of data to produce financial reports and models....,http://www.indeed.com/viewjob?jk=828b20a15d75e2bd&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Beaverton,Tektronix,Financial Analyst – Oracle Super-user,66af95a9842dd945,All employment offers are contingent upon successful completion of our pre-employment drug screening| background/criminal check| and if applicable a motor...,http://www.indeed.com/viewjob?jk=66af95a9842dd945&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,Bank of America,Financial Advisor Development Program,00c00a082b802bc3,Chartered Financial Analyst (CFA). Certified Financial Planner (CFP). The Practice Management Development program is designed for professionals who are ready to...,http://www.indeed.com/viewjob?jk=00c00a082b802bc3&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,Craft Brew Alliance,Senior Financial Analyst,207c97d53285212e,Craft Brew Alliance has an immediate opening for a Senior Financial Analyst . CPA| CMA| and/or MBA preferred. 4+ years of experience in Finance preferably in FP...,http://www.indeed.com/viewjob?jk=207c97d53285212e&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,Daimler,CAReer Trainee Financial Analyst Controlling in Portland,1662957f33620334,CAReer Trainee Financial Analyst Controlling in Portland. At least 6 months of practical experience (18 months are obligatory with a Bachelor’s degree)....,http://www.indeed.com/viewjob?jk=1662957f33620334&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,Davidson Companies,Institutional Equity Research Associate,6234eee7089b9971,Associates become experts in financial modeling and proprietary research techniques. Bachelor’s Degree with a minimum 3.5 GPA....,http://www.indeed.com/viewjob?jk=6234eee7089b9971&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,Portland Public School District,Accountant/Analyst,0a6f04c42ddf39e0,Certified Public Accountant (CPA)| Certified Management Accountant (CMA)| Certified Internal Auditor (CIA) or similar certification and experience working in a...,http://www.indeed.com/viewjob?jk=0a6f04c42ddf39e0&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,Cambia Health,Data Reporting Analyst,35c2001c65955377,Data Reporting Analyst Portland| OR. Data Reporting Analyst would have a bachelor’s degree in mathematics| actuarial science| statistics| computer science or...,http://www.indeed.com/viewjob?jk=35c2001c65955377&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,Veterans Affairs  Veterans Health Administration,Budget Analyst GS-560-9/11,30b88a58e1d9d0ca,Veterans' Preference documentation - If you are a veteran| you must submit a copy of your Certificateof Release or Discharge from Active Duty (DD Form 214 -...,http://www.indeed.com/viewjob?jk=30b88a58e1d9d0ca&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,XPO Logistics,Senior Financial Analyst,4f5f47b19de907f6,As the Senior Financial Analyst| you will support the continued financial health of the organization by providing critical analysis to identify cost savings...,http://www.indeed.com/viewjob?jk=4f5f47b19de907f6&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,ID Experts,Sr. Revenue and Finance Analyst,ec76fb806049d8d7,Demonstrated experience analyzing| modeling and/or reporting financial statements; As the Senior Revenue and Finance Analyst| your key responsibilities include:...,http://www.indeed.com/viewjob?jk=ec76fb806049d8d7&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,Tillamook,Cost Analyst,1e4b64b2b80927e2,The Cost Analyst conducts and documents complex financial analysis to assist in strategic financial decisions and plays a key role in supporting and developing...,http://www.indeed.com/viewjob?jk=1e4b64b2b80927e2&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,Emerald Staffing - Non-Profit Division,Financial Analyst,131ba31f4198e967,5+ Years Financial Analyst Experience in Non-Profit. Large Portland Non-Profit Hiring Financial Analyst (Direct Hire)*....,http://www.indeed.com/viewjob?jk=131ba31f4198e967&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,PacifiCorp,Business Analyst (Associate Level) Portland  Oregon,b7c7dc4c1cb1a2c9,Bachelor’s Degree in Accounting| Finance| or a related field; Analyses include| but are not limited to| feasibility studies| cost/benefit analysis| trending...,http://www.indeed.com/viewjob?jk=b7c7dc4c1cb1a2c9&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,CREA  LLC,Financial Modeling and Risk Management Analyst,d98d94957adf45aa,This position requires a Bachelor’s or Master’s Degree in business| finance| accounting| computer science or a related field and a minimum 3-5 years of...,http://www.indeed.com/viewjob?jk=d98d94957adf45aa&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Portland,The Standard,Financial & Acctg Analyst - Sr,280c0dd6083b8d66,Oversee and review work of Financial &amp; Accounting Analysts and Accountants. Prepare ad hoc financial analysis demonstrating industry knowledge....,http://www.indeed.com/viewjob?jk=280c0dd6083b8d66&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
Wilsonville,FLIR Systems,Cost Analyst/Financial Analyst,fcaf0728c08621ed,Contribute to cross functional teams in the design| development and implementation of financial and cost analysis tools and processes| with a focus on cost...,http://www.indeed.com/viewjob?jk=fcaf0728c08621ed&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqkqa4soeta,false
